day,time,value,key
7,4,"	0",vv
7,5,"	0",vv
7,6,"	0",vv
7,7,"	0.00100000000000477",vv
7,8,"	0.0109999999999957",vv
7,9,"	0.0880000000000081",vv
7,10,"	0.0369999999999919",vv
7,11,"	0",vv
7,12,"	0",vv
7,13,"	0",vv
7,14,"	0.0450000000000017",vv
7,15,"	0",vv
7,16,"	0.00100000000000477",vv
7,17,"	0",vv
7,18,"	0",vv
7,19,"	0",vv
7,20,"	0.0429999999999922",vv
7,21,"	0",vv
7,22,"	0",vv
7,23,"	0.00200000000000955",vv
8,0,"	0",vv
8,1,"	0",vv
8,2,"	0",vv
8,3,"	0",vv
8,4,"	0",vv
8,5,"	0",vv
8,6,"	0",vv
8,7,"	0",vv
8,8,"	0",vv
8,9,"	0.0210000000000008",vv
8,10,"	0.0229999999999961",vv
8,11,"	0.0769999999999982",vv
8,12,"	0.034000000000006",vv
8,13,"	0",vv
8,14,"	0",vv
8,15,"	0.000999999999990564",vv
8,16,"	0.00400000000000489",vv
8,17,"	0.0100000000000051",vv
8,18,"	0.070999999999998",vv
8,19,"	0",vv
8,20,"	0",vv
8,21,"	0.0159999999999911",vv
8,22,"	0",vv
8,23,"	0",vv
9,0,"	0.00100000000000477",vv
9,1,"	0",vv
9,2,"	0",vv
9,3,"	0",vv
9,4,"	0",vv
9,5,"	0",vv
9,6,"	0",vv
9,7,"	0",vv
9,8,"	0",vv
9,9,"	0.00199999999999534",vv
9,10,"	0.0370000000000061",vv
9,11,"	0",vv
9,12,"	0",vv
9,13,"	0",vv
9,14,"	0.00400000000000489",vv
9,15,"	0",vv
9,16,"	0.0349999999999966",vv
9,17,"	0",vv
9,18,"	0",vv
9,19,"	0.00600000000000023",vv
9,20,"	0",vv
9,21,"	0.000999999999990564",vv
9,22,"	0",vv
9,23,"	0.00200000000000955",vv
10,0,"	0",vv
10,1,"	0",vv
10,2,"	0",vv
10,3,"	0",vv
10,4,"	0.00600000000000023",vv
10,5,"	0",vv
10,6,"	0",vv
10,7,"	0",vv
10,8,"	0.000999999999990564",vv
10,9,"	0.00100000000000477",vv
10,10,"	0.0439999999999969",vv
10,11,"	0",vv
10,12,"	0",vv
10,13,"	0",vv
10,14,"	0.00800000000000978",vv
10,15,"	0.0789999999999935",vv
10,16,"	0",vv
10,17,"	0",vv
10,18,"	0.0499999999999972",vv
10,19,"	0",vv
10,20,"	0.00400000000000489",vv
10,21,"	0.00100000000000477",vv
10,22,"	0",vv
10,23,"	0.00300000000000011",vv
11,0,"	0",vv
11,1,"	0",vv
11,2,"	0",vv
11,3,"	0",vv
11,4,"	0.0339999999999918",vv
11,5,"	0.00100000000000477",vv
11,6,"	0",vv
11,7,"	0.000999999999990564",vv
11,8,"	0",vv
11,9,"	0.00100000000000477",vv
11,10,"	0.0520000000000067",vv
11,11,"	0",vv
11,12,"	0",vv
11,13,"	0.012999999999991",vv
11,14,"	0.0280000000000058",vv
11,15,"	0.00199999999999534",vv
11,16,"	0",vv
11,17,"	0.0730000000000075",vv
11,18,"	0.0499999999999972",vv
11,19,"	0",vv
11,20,"	0",vv
11,21,"	0.00100000000000477",vv
11,22,"	0",vv
11,23,"	0",vv
12,0,"	0",vv
12,1,"	0",vv
12,2,"	0",vv
12,3,"	0",vv
12,4,"	0.00600000000000023",vv
12,5,"	0",vv
12,6,"	0",vv
12,7,"	0",vv
12,8,"	0",vv
12,9,"	0",vv
12,10,"	0.0429999999999922",vv
12,11,"	0",vv
12,12,"	0",vv
12,13,"	0",vv
12,14,"	0.00799999999999557",vv
12,15,"	0.0660000000000025",vv
12,16,"	0",vv
12,17,"	0",vv
12,18,"	0",vv
12,19,"	0.0480000000000018",vv
12,20,"	0",vv
12,21,"	0.0570000000000022",vv
12,22,"	0.00100000000000477",vv
12,23,"	0.00199999999999534",vv
13,0,"	0",vv
13,1,"	0",vv
13,2,"	0",vv
13,3,"	0",vv
13,4,"	0",vv
13,5,"	0.00499999999999545",vv
13,6,"	0",vv
13,7,"	0.0450000000000017",vv
13,8,"	0.0409999999999968",vv
13,9,"	0",vv
13,10,"	0",vv
13,11,"	0",vv
13,12,"	0",vv
13,13,"	0.0150000000000006",vv
13,14,"	0",vv
13,15,"	0",vv
13,16,"	0.00100000000000477",vv
13,17,"	0",vv
13,18,"	0",vv
13,19,"	0",vv
13,20,"	0",vv
13,21,"	0",vv
13,22,"	0.00900000000000034",vv
13,23,"	0.0289999999999964",vv
14,0,"	0.00200000000000955",vv
14,1,"	0",vv
14,2,"	0",vv
14,3,"	0",vv
14,4,"	0",vv
14,5,"	0",vv
14,6,"	0",vv
14,7,"	0",vv
14,8,"	0",vv
14,9,"	0",vv
14,10,"	0.0629999999999882",vv
14,11,"	0.0720000000000027",vv
14,12,"	0",vv
14,13,"	0",vv
14,14,"	0.00100000000000477",vv
14,15,"	0",vv
14,16,"	0",vv
14,17,"	0.0159999999999911",vv
14,18,"	0.00600000000000023",vv
14,19,"	0.085000000000008",vv
14,20,"	0",vv
14,21,"	0",vv
14,22,"	0.0300000000000011",vv
14,23,"	0.00199999999999534",vv
15,0,"	0",vv
15,1,"	0",vv
15,2,"	0",vv
15,3,"	0",vv
15,4,"	0",vv
15,5,"	0",vv
15,6,"	0",vv
15,7,"	0",vv
15,8,"	0",vv
15,9,"	0",vv
15,10,"	0.0150000000000006",vv
15,11,"	0.0139999999999958",vv
15,12,"	0.00800000000000978",vv
15,13,"	0.0939999999999941",vv
15,14,"	0.019999999999996",vv
15,15,"	0",vv
15,16,"	0.0160000000000053",vv
15,17,"	0.00100000000000477",vv
15,18,"	0.070999999999998",vv
15,19,"	0.027000000000001",vv
15,20,"	0.00799999999999557",vv
15,21,"	0.00799999999999557",vv
15,22,"	0",vv
15,23,"	0.00200000000000955",vv
16,0,"	0",vv
16,1,"	0",vv
16,2,"	0",vv
16,3,"	0",vv
16,4,"	0.00499999999999545",vv
16,5,"	0",vv
16,6,"	0",vv
16,7,"	0",vv
16,8,"	0",vv
16,9,"	0.0390000000000015",vv
16,10,"	0.00100000000000477",vv
16,11,"	0",vv
16,12,"	0",vv
16,13,"	0",vv
16,14,"	0.00300000000000011",vv
16,15,"	0",vv
16,16,"	0.00499999999999545",vv
16,17,"	0.0379999999999967",vv
16,18,"	0.007000000000005",vv
16,19,"	0.0439999999999969",vv
16,20,"	0",vv
16,21,"	0.00199999999999534",vv
16,22,"	0.00500000000000966",vv
16,23,"	0.00300000000000011",vv
17,0,"	0",vv
17,1,"	0",vv
17,2,"	0",vv
17,3,"	0",vv
17,4,"	0.00499999999999545",vv
17,5,"	0",vv
17,6,"	0",vv
17,7,"	0",vv
17,8,"	0",vv
17,9,"	0",vv
17,10,"	0.034000000000006",vv
17,11,"	0",vv
17,12,"	0",vv
17,13,"	0",vv
17,14,"	0",vv
17,15,"	0.00999999999999091",vv
17,16,"	0",vv
17,17,"	0",vv
17,18,"	0.0420000000000016",vv
17,19,"	0.0190000000000055",vv
17,20,"	0",vv
17,21,"	0.000999999999990564",vv
17,22,"	0",vv
17,23,"	0.00300000000000011",vv
18,0,"	0",vv
18,1,"	0",vv
18,2,"	0",vv
18,3,"	0",vv
18,4,"	0.0440000000000111",vv
18,5,"	0",vv
18,6,"	0",vv
18,7,"	0",vv
18,8,"	0",vv
18,9,"	0.000999999999990564",vv
18,10,"	0.0310000000000059",vv
18,11,"	0.000999999999990564",vv
18,12,"	0",vv
18,13,"	0",vv
18,14,"	0.0390000000000015",vv
18,15,"	0",vv
18,16,"	0",vv
18,17,"	0.00100000000000477",vv
18,18,"	0.0400000000000063",vv
18,19,"	0.00300000000000011",vv
18,20,"	0",vv
18,21,"	0",vv
18,22,"	0",vv
18,23,"	0.00199999999999534",vv
19,0,"	0",vv
19,1,"	0",vv
19,2,"	0",vv
19,3,"	0",vv
19,4,"	0.00499999999999545",vv
19,5,"	0",vv
19,6,"	0",vv
19,7,"	0",vv
19,8,"	0",vv
19,9,"	0.046999999999997",vv
19,10,"	0",vv
19,11,"	0",vv
19,12,"	0",vv
19,13,"	0",vv
19,14,"	0",vv
19,15,"	0.00600000000000023",vv
19,16,"	0.0770000000000124",vv
19,17,"	0.0139999999999958",vv
19,18,"	0.0369999999999919",vv
19,19,"	0.0210000000000008",vv
19,20,"	0",vv
19,21,"	0",vv
19,22,"	0",vv
19,23,"	0.00300000000000011",vv
20,0,"	0",vv
20,1,"	0",vv
20,2,"	0",vv
20,3,"	0",vv
20,4,"	0",vv
20,5,"	0.0160000000000053",vv
20,6,"	0.00300000000000011",vv
20,7,"	0.0130000000000052",vv
20,8,"	0.012999999999991",vv
20,9,"	0.078000000000003",vv
20,10,"	0.0370000000000061",vv
20,11,"	0.000999999999990564",vv
20,12,"	0.0100000000000051",vv
20,13,"	0.00799999999999557",vv
20,14,"	0.0120000000000005",vv
20,15,"	0.0169999999999959",vv
20,16,"	0.00400000000000489",vv
20,17,"	0.0229999999999961",vv
20,18,"	0.00200000000000955",vv
20,19,"	0.0109999999999957",vv
20,20,"	0.0109999999999957",vv
20,21,"	0.00100000000000477",vv
20,22,"	0.00300000000000011",vv
20,23,"	0.0109999999999957",vv
21,0,"	0.00800000000000978",vv
21,1,"	0.0249999999999915",vv
21,2,"	0.00100000000000477",vv
21,3,"	0",vv
21,4,"	0",vv
21,5,"	0",vv
21,6,"	0",vv
21,7,"	0",vv
21,8,"	0.00400000000000489",vv
21,9,"	0.0269999999999868",vv
21,10,"	0.054000000000002",vv
21,11,"	0.0300000000000011",vv
21,12,"	0",vv
21,13,"	0",vv
21,14,"	0",vv
21,15,"	0",vv
21,16,"	0",vv
21,17,"	0",vv
21,18,"	0",vv
21,19,"	0",vv
21,20,"	0",vv
21,21,"	0",vv
21,22,"	0",vv
21,23,"	0.0250000000000057",vv
22,0,"	0.00199999999999534",vv
22,1,"	0",vv
22,2,"	0",vv
22,3,"	0",vv
22,4,"	0",vv
22,5,"	0",vv
22,6,"	0",vv
22,7,"	0",vv
22,8,"	0",vv
22,9,"	0.0180000000000007",vv
22,10,"	0.0100000000000051",vv
22,11,"	0.00999999999999091",vv
22,12,"	0.0600000000000023",vv
22,13,"	0.0580000000000069",vv
22,14,"	0",vv
22,15,"	0",vv
22,16,"	0",vv
22,17,"	0.0630000000000024",vv
22,18,"	0.00300000000000011",vv
22,19,"	0",vv
22,20,"	0",vv
22,21,"	0",vv
22,22,"	0",vv
22,23,"	0",vv
23,0,"	0.00300000000000011",vv
23,1,"	0",vv
23,2,"	0",vv
23,3,"	0",vv
23,4,"	0",vv
23,5,"	0",vv
23,6,"	0",vv
23,7,"	0",vv
23,8,"	0",vv
23,9,"	0",vv
23,10,"	0.0259999999999962",vv
23,11,"	0",vv
23,12,"	0",vv
23,13,"	0",vv
23,14,"	0",vv
23,15,"	0",vv
23,16,"	0.0120000000000005",vv
23,17,"	0",vv
23,18,"	0.0210000000000008",vv
23,19,"	0",vv
23,20,"	0",vv
23,21,"	0.000999999999990564",vv
23,22,"	0",vv
23,23,"	0.00300000000000011",vv
24,0,"	0",vv
24,1,"	0",vv
24,2,"	0",vv
24,3,"	0",vv
24,4,"	0.00600000000000023",vv
24,5,"	0",vv
24,6,"	0",vv
24,7,"	0",vv
24,8,"	0",vv
24,9,"	0",vv
24,10,"	0.0360000000000014",vv
24,11,"	0",vv
24,12,"	0",vv
24,13,"	0.00100000000000477",vv
24,14,"	0",vv
24,15,"	0.00799999999999557",vv
24,16,"	0",vv
24,17,"	0",vv
24,18,"	0.0889999999999986",vv
24,19,"	0.0420000000000016",vv
24,20,"	0",vv
24,21,"	0",vv
24,22,"	0.00100000000000477",vv
24,23,"	0.00199999999999534",vv
25,0,"	0",vv
25,1,"	0",vv
25,2,"	0",vv
25,3,"	0",vv
25,4,"	0",vv
25,5,"	0",vv
25,6,"	0",vv
25,7,"	0",vv
25,8,"	0",vv
25,9,"	0.0319999999999965",vv
25,10,"	0",vv
25,11,"	0.00600000000000023",vv
25,12,"	0.00100000000000477",vv
25,13,"	0",vv
25,14,"	0.00300000000000011",vv
25,15,"	0.00300000000000011",vv
25,16,"	0",vv
25,17,"	0.027000000000001",vv
25,18,"	0",vv
25,19,"	0.0229999999999961",vv
25,20,"	0.00100000000000477",vv
25,21,"	0",vv
25,22,"	0",vv
25,23,"	0.00300000000000011",vv
26,0,"	0",vv
26,1,"	0",vv
26,2,"	0",vv
26,3,"	0",vv
26,4,"	0.00499999999999545",vv
26,5,"	0",vv
26,6,"	0",vv
26,7,"	0",vv
26,8,"	0",vv
26,9,"	0",vv
26,10,"	0.054000000000002",vv
26,11,"	0",vv
26,12,"	0",vv
26,13,"	0",vv
26,14,"	0.00900000000000034",vv
26,15,"	0.00400000000000489",vv
26,16,"	0.00199999999999534",vv
26,17,"	0",vv
26,18,"	0.0520000000000067",vv
26,19,"	0.0420000000000016",vv
26,20,"	0",vv
26,21,"	0",vv
26,22,"	0.00399999999999068",vv
26,23,"	0",vv
27,0,"	0",vv
27,1,"	0",vv
27,2,"	0",vv
27,3,"	0",vv
27,4,"	0",vv
27,5,"	0",vv
27,6,"	0",vv
27,7,"	0",vv
27,8,"	0",vv
27,9,"	0",vv
27,10,"	0.00199999999999534",vv
27,11,"	0.00400000000000489",vv
27,12,"	0.0100000000000051",vv
27,13,"	0",vv
27,14,"	0.00900000000000034",vv
27,15,"	0.0600000000000023",vv
27,16,"	0",vv
27,17,"	0.0609999999999928",vv
27,18,"	0.0859999999999985",vv
27,19,"	0",vv
27,20,"	0.00500000000000966",vv
27,21,"	0.0239999999999867",vv
27,22,"	0",vv
27,23,"	0.00200000000000955",vv
28,0,"	0",vv
28,1,"	0",vv
28,2,"	0",vv
28,3,"	0",vv
28,4,"	0",vv
28,5,"	0",vv
28,6,"	0",vv
28,7,"	0",vv
28,8,"	0",vv
28,9,"	0",vv
28,10,"	0.0109999999999957",vv
28,11,"	0.0820000000000078",vv
28,12,"	0.0419999999999874",vv
28,13,"	0",vv
28,14,"	0",vv
28,15,"	0",vv
28,16,"	0",vv
28,17,"	0",vv
28,18,"	0",vv
28,19,"	0.0520000000000067",vv
28,20,"	0.00100000000000477",vv
28,21,"	0.0369999999999919",vv
28,22,"	0",vv
28,23,"	0",vv
29,0,"	0.00300000000000011",vv
29,1,"	0",vv
29,2,"	0",vv
29,3,"	0",vv
29,4,"	0",vv
29,5,"	0",vv
29,6,"	0",vv
29,7,"	0",vv
29,8,"	0.00300000000000011",vv
29,9,"	0.0769999999999982",vv
29,10,"	0",vv
29,11,"	0.00600000000000023",vv
29,12,"	0.00100000000000477",vv
29,13,"	0.0409999999999968",vv
29,14,"	0.00100000000000477",vv
29,15,"	0.00199999999999534",vv
29,16,"	0.0109999999999957",vv
29,17,"	0",vv
29,18,"	0",vv
29,19,"	0",vv
29,20,"	0.0250000000000057",vv
29,21,"	0",vv
29,22,"	0.00100000000000477",vv
29,23,"	0.00199999999999534",vv
30,0," 	0.0999999999999091",el
30,1," 	0.0999999999999091",el
30,2," 	0.0999999999999091",el
30,3," 	0.380000000000109",el
30,4," 	0.299999999999727",el
30,5," 	0.0900000000001455",el
30,6," 	0.0900000000001455",el
30,7," 	0.159999999999854",el
30,8," 	0.510000000000218",el
30,9," 	1.17999999999984",el
30,10," 	1.36999999999989",el
30,11," 	0.640000000000327",el
30,12," 	0.919999999999618",el
30,13," 	1.0300000000002",el
30,14," 	1.26999999999998",el
30,15," 	0.579999999999927",el
30,16," 	0.610000000000127",el
30,17," 	1.13000000000011",el
30,18," 	0.549999999999727",el
30,19," 	0.450000000000273",el
30,20," 	1.06999999999971",el
30,21," 	0.630000000000109",el
30,22," 	1.13999999999987",el
30,23," 	0.559999999999945",el
31,0," 	0.400000000000091",el
31,1," 	0.119999999999891",el
31,2," 	0.150000000000091",el
31,3," 	0.110000000000127",el
31,4," 	0.0900000000001455",el
31,5," 	0.0999999999999091",el
31,6," 	0.320000000000164",el
31,7," 	0.369999999999891",el
31,8," 	0.119999999999891",el
31,9," 	0.489999999999782",el
31,10," 	0.7800000000002",el
31,11," 	0.630000000000109",el
31,12," 	0.429999999999836",el
31,13," 	0.200000000000273",el
31,14," 	0.429999999999836",el
31,15," 	0.279999999999745",el
31,16," 	0.390000000000327",el
31,17," 	0.409999999999854",el
31,18," 	0.170000000000073",el
31,19," 	0.139999999999873",el
31,20," 	0.380000000000109",el
31,21," 	1.80000000000018",el
31,22," 	0.789999999999964",el
31,23," 	0.379999999999654",el
1,0," 	0.200000000000273",el
1,1," 	0.0899999999996908",el
1,2," 	0.110000000000127",el
1,3," 	0.0799999999999272",el
1,4," 	0.220000000000255",el
1,5," 	0.389999999999873",el
1,6," 	0.150000000000091",el
1,7," 	0.0799999999999272",el
1,8," 	0.0999999999999091",el
1,9," 	0.700000000000273",el
1,10," 	2.91999999999962",el
1,11," 	1.94000000000005",el
1,12," 	2.99000000000024",el
1,13," 	2.46000000000004",el
1,14," 	1.04999999999973",el
1,15," 	0.470000000000255",el
1,16," 	0.75",el
1,17," 	0.4699999999998",el
1,18," 	0.760000000000218",el
1,19," 	0.529999999999745",el
1,20," 	0.450000000000273",el
1,21," 	0.349999999999909",el
1,22," 	0.579999999999927",el
1,23," 	0.369999999999891",el
2,0," 	0.110000000000127",el
2,1," 	0.0900000000001455",el
2,2," 	0.0899999999996908",el
2,3," 	0.110000000000127",el
2,4," 	0.0900000000001455",el
2,5," 	0.380000000000109",el
2,6," 	0.429999999999836",el
2,7," 	0.239999999999782",el
2,8," 	0.110000000000127",el
2,9," 	0.240000000000236",el
2,10," 	0.230000000000018",el
2,11," 	0.119999999999891",el
2,12," 	0.0799999999999272",el
2,13," 	0.329999999999927",el
2,14," 	0.360000000000127",el
2,15," 	0.309999999999945",el
2,16," 	0.960000000000036",el
2,17," 	0.420000000000073",el
2,18," 	0.629999999999654",el
2,19," 	0.800000000000182",el
2,20," 	0.360000000000127",el
2,21," 	0.460000000000036",el
2,22," 	0.449999999999818",el
2,23," 	0.230000000000018",el
3,0," 	0.0999999999999091",el
3,1," 	0.110000000000127",el
3,2," 	0.0900000000001455",el
3,3," 	0.0899999999996908",el
3,4," 	0.210000000000036",el
3,5," 	0.460000000000036",el
3,6," 	0.160000000000309",el
3,7," 	0.0799999999999272",el
3,8," 	0.0999999999999091",el
3,9," 	0.259999999999764",el
3,10," 	0.230000000000018",el
3,11," 	0.140000000000327",el
3,12," 	0.379999999999654",el
3,13," 	0.260000000000218",el
3,14," 	0.139999999999873",el
3,15," 	0.0900000000001455",el
3,16," 	1.00999999999976",el
3,17," 	0.5",el
3,18," 	0.420000000000073",el
3,19," 	0.450000000000273",el
3,20," 	0.460000000000036",el
3,21," 	0.159999999999854",el
3,22," 	0.239999999999782",el
3,23," 	0.100000000000364",el
4,0," 	0.0999999999999091",el
4,1," 	0.0899999999996908",el
4,2," 	0.140000000000327",el
4,3," 	0.389999999999873",el
4,4," 	0.25",el
4,5," 	0.170000000000073",el
4,6," 	0.0999999999999091",el
4,7," 	0.0900000000001455",el
4,8," 	0.119999999999891",el
4,9," 	0.2199999999998",el
4,10," 	0.440000000000055",el
4,11," 	0.390000000000327",el
4,12," 	0.119999999999891",el
4,13," 	0.25",el
4,14," 	1.05999999999995",el
4,15," 	0.480000000000018",el
4,16," 	0.449999999999818",el
4,17," 	1.20000000000027",el
4,18," 	1.13999999999987",el
4,19," 	0.539999999999964",el
4,20," 	0.159999999999854",el
4,21," 	0.170000000000073",el
4,22," 	0.309999999999945",el
4,23," 	0.200000000000273",el
5,0," 	0.0999999999999091",el
5,1," 	0.369999999999891",el
5,2," 	0.300000000000182",el
5,3," 	0.0899999999996908",el
5,4," 	0.0900000000001455",el
5,5," 	0.159999999999854",el
5,6," 	0.170000000000073",el
5,7," 	0.190000000000055",el
5,8," 	0.360000000000127",el
5,9," 	0.460000000000036",el
5,10," 	0.25",el
5,11," 	0.0999999999999091",el
5,12," 	0.0900000000001455",el
5,13," 	0.0799999999999272",el
5,14," 	0.389999999999873",el
5,15," 	0.539999999999964",el
5,16," 	0.829999999999927",el
5,17," 	0.559999999999945",el
5,18," 	0.410000000000309",el
5,19," 	0.4699999999998",el
5,20," 	0.400000000000091",el
5,21," 	0.2800000000002",el
5,22," 	0.289999999999964",el
5,23," 	0.359999999999673",el
6,0," 	0.380000000000109",el
6,1," 	0.110000000000127",el
6,2," 	0.0799999999999272",el
6,3," 	0.0799999999999272",el
6,4," 	0.0999999999999091",el
6,5," 	0.130000000000109",el
6,6," 	0.400000000000091",el
6,7," 	0.400000000000091",el
6,8," 	0.739999999999782",el
6,9," 	0.360000000000127",el
6,10," 	0.539999999999964",el
6,11," 	0.490000000000236",el
6,12," 	0.419999999999618",el
6,13," 	0.460000000000036",el
6,14," 	0.599999999999909",el
6,15," 	0.380000000000109",el
6,16," 	0.849999999999909",el
6,17," 	0.480000000000018",el
6,18," 	0.480000000000018",el
6,19," 	0.470000000000255",el
6,20," 	0.690000000000055",el
6,21," 	0.679999999999836",el
6,22," 	0.440000000000055",el
6,23," 	0.179999999999836",el
7,0," 	0.0999999999999091",el
7,1," 	0.0900000000001455",el
7,2," 	0.0799999999999272",el
7,3," 	0.100000000000364",el
7,4," 	0.329999999999927",el
7,5," 	0.339999999999691",el
7,6," 	0.100000000000364",el
7,7," 	0.539999999999964",el
7,8," 	0.929999999999836",el
7,9," 	0.639999999999873",el
7,10," 	0.480000000000018",el
7,11," 	0.309999999999945",el
7,12," 	0.370000000000346",el
7,13," 	0.1899999999996",el
7,14," 	0.150000000000091",el
7,15," 	0.420000000000073",el
7,16," 	0.380000000000109",el
7,17," 	0.610000000000127",el
7,18," 	0.649999999999636",el
7,19," 	0.710000000000036",el
7,20," 	0.450000000000273",el
7,21," 	1",el
7,22," 	0.349999999999909",el
7,23," 	0.190000000000055",el
8,0," 	0.0999999999999091",el
8,1," 	0.2199999999998",el
8,2," 	0.390000000000327",el
8,3," 	0.159999999999854",el
8,4," 	0.139999999999873",el
8,5," 	0.110000000000127",el
8,6," 	0.0900000000001455",el
8,7," 	0.109999999999673",el
8,8," 	1.26000000000022",el
8,9," 	3.32000000000016",el
8,10," 	2.44999999999982",el
8,11," 	2.42999999999984",el
8,12," 	0.660000000000309",el
8,13," 	0.0999999999999091",el
8,14," 	0.0900000000001455",el
8,15," 	1.16999999999962",el
8,16," 	2.08000000000038",el
8,17," 	1.23999999999978",el
8,18," 	0.679999999999836",el
8,19," 	0.480000000000018",el
8,20," 	0.460000000000036",el
8,21," 	0.370000000000346",el
8,22," 	0.259999999999764",el
8,23," 	0.309999999999945",el
9,0," 	0.130000000000109",el
9,1," 	0.159999999999854",el
9,2," 	0.400000000000091",el
9,3," 	0.190000000000055",el
9,4," 	0.0900000000001455",el
9,5," 	0.109999999999673",el
9,6," 	0.130000000000109",el
9,7," 	0.0900000000001455",el
9,8," 	0.139999999999873",el
9,9," 	0.380000000000109",el
9,10," 	0.529999999999745",el
9,11," 	0.160000000000309",el
9,12," 	0.0799999999999272",el
9,13," 	0.0900000000001455",el
9,14," 	0.179999999999836",el
9,15," 	1.36999999999989",el
9,16," 	0.820000000000164",el
9,17," 	0.639999999999873",el
9,18," 	0.730000000000018",el
9,19," 	0.460000000000036",el
9,20," 	0.400000000000091",el
9,21," 	0.299999999999727",el
9,22," 	0.289999999999964",el
9,23," 	0.180000000000291",el
10,0," 	0.109999999999673",el
10,1," 	0.330000000000382",el
10,2," 	0.329999999999927",el
10,3," 	0.0899999999996908",el
10,4," 	0.110000000000127",el
10,5," 	0.200000000000273",el
10,6," 	0.0899999999996908",el
10,7," 	0.160000000000309",el
10,8," 	0.210000000000036",el
10,9," 	0.449999999999818",el
10,10," 	0.400000000000091",el
10,11," 	0.139999999999873",el
10,12," 	0.0999999999999091",el
10,13," 	0.110000000000127",el
10,14," 	1.05000000000018",el
10,15," 	0.979999999999563",el
10,16," 	0.8100000000004",el
10,17," 	0.899999999999636",el
10,18," 	0.660000000000309",el
10,19," 	0.480000000000018",el
10,20," 	0.429999999999836",el
10,21," 	0.260000000000218",el
10,22," 	0.329999999999927",el
10,23," 	0.190000000000055",el
11,0," 	0.0899999999996908",el
11,1," 	0.289999999999964",el
11,2," 	0.370000000000346",el
11,3," 	0.0799999999999272",el
11,4," 	0.0899999999996908",el
11,5," 	0.180000000000291",el
11,6," 	0.199999999999818",el
11,7," 	0.180000000000291",el
11,8," 	0.199999999999818",el
11,9," 	0.309999999999945",el
11,10," 	0.5",el
11,11," 	0.210000000000036",el
11,12," 	0.0900000000001455",el
11,13," 	0.210000000000036",el
11,14," 	0.230000000000018",el
11,15," 	0.239999999999782",el
11,16," 	1.11999999999989",el
11,17," 	0.510000000000218",el
11,18," 	0.75",el
11,19," 	0.559999999999945",el
11,20," 	0.340000000000146",el
11,21," 	0.159999999999854",el
11,22," 	0.230000000000018",el
11,23," 	0.0999999999999091",el
12,0," 	0.0900000000001455",el
12,1," 	0.0799999999999272",el
12,2," 	0.300000000000182",el
12,3," 	0.349999999999909",el
12,4," 	0.170000000000073",el
12,5," 	0.149999999999636",el
12,6," 	0.100000000000364",el
12,7," 	0.0899999999996908",el
12,8," 	0.0900000000001455",el
12,9," 	0.0900000000001455",el
12,10," 	0.289999999999964",el
12,11," 	0.389999999999873",el
12,12," 	0.150000000000091",el
12,13," 	0.0899999999996908",el
12,14," 	0.3100000000004",el
12,15," 	0.529999999999745",el
12,16," 	0.909999999999854",el
12,17," 	0.470000000000255",el
12,18," 	0.519999999999982",el
12,19," 	1.00999999999976",el
12,20," 	0.600000000000364",el
12,21," 	0.409999999999854",el
12,22," 	0.349999999999909",el
12,23," 	0.170000000000073",el
13,0," 	0.0900000000001455",el
13,1," 	0.0899999999996908",el
13,2," 	0.140000000000327",el
13,3," 	0.389999999999873",el
13,4," 	0.2199999999998",el
13,5," 	0.0900000000001455",el
13,6," 	0.159999999999854",el
13,7," 	0.190000000000055",el
13,8," 	0.180000000000291",el
13,9," 	0.129999999999654",el
13,10," 	0.160000000000309",el
13,11," 	0.389999999999873",el
13,12," 	0.230000000000018",el
13,13," 	0.369999999999891",el
13,14," 	1.15000000000009",el
13,15," 	0.849999999999909",el
13,16," 	0.139999999999873",el
13,17," 	0.100000000000364",el
13,18," 	0.159999999999854",el
13,19," 	0.380000000000109",el
13,20," 	0.2199999999998",el
13,21," 	0.0900000000001455",el
13,22," 	0.0999999999999091",el
13,23," 	0.260000000000218",el
14,0," 	0.109999999999673",el
14,1," 	0.0900000000001455",el
14,2," 	0.25",el
14,3," 	0.380000000000109",el
14,4," 	0.119999999999891",el
14,5," 	0.119999999999891",el
14,6," 	0.190000000000055",el
14,7," 	0.360000000000127",el
14,8," 	0.4699999999998",el
14,9," 	0.610000000000127",el
14,10," 	0.809999999999945",el
14,11," 	0.880000000000109",el
14,12," 	0.460000000000036",el
14,13," 	0.339999999999691",el
14,14," 	0.410000000000309",el
14,15," 	0.690000000000055",el
14,16," 	0.819999999999709",el
14,17," 	1.03999999999996",el
14,18," 	0.559999999999945",el
14,19," 	0.5600000000004",el
14,20," 	0.4699999999998",el
14,21," 	0.389999999999873",el
14,22," 	0.309999999999945",el
14,23," 	0.330000000000382",el
15,0," 	0.409999999999854",el
15,1," 	0.199999999999818",el
15,2," 	0.110000000000127",el
15,3," 	0.0999999999999091",el
15,4," 	0.0900000000001455",el
15,5," 	0.199999999999818",el
15,6," 	0.5300000000002",el
15,7," 	0.529999999999745",el
15,8," 	0.25",el
15,9," 	1.30000000000018",el
15,10," 	3.09000000000015",el
15,11," 	2.54999999999973",el
15,12," 	2.48000000000002",el
15,13," 	2.59999999999991",el
15,14," 	0.940000000000055",el
15,15," 	0.730000000000018",el
15,16," 	1.16000000000031",el
15,17," 	0.489999999999782",el
15,18," 	0.480000000000018",el
15,19," 	0.550000000000182",el
